"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12"
"YML129C",-0.906800038270642,0.131387628254342,1.51577419866421,-1.70852483240081,-0.923670622243941,-0.870435019950845,-1.52520088102036,-0.0225272292476533,0.528755120457821,0.0987021084072376,0.935689845918456,5.03486141667508e-14
"YIL059C",-3.056525139565,0.072813609665972,-0.0617437102668886,-0.277178541315595,-0.57305185203727,-0.158015435842686,1.01197006303903,-0.0749993919325754,-0.161855213902983,0.255062840797101,-0.3702714975422,-2.14273043752655e-14
"YBR220C",3.29572065774792,-0.00298376608899098,-0.158915465113481,0.0316039855858204,-0.132644091676414,0.113670260477196,-0.279771877203061,0.0386056208423591,-0.029710497651608,-0.0132973559599453,0.0561794612560672,4.71844785465692e-15
"YLR317W",2.10417219031144,-1.54168620959256,-0.292722021439407,-0.42730765582451,-0.424416951752215,-0.724259024463786,-0.921427096886965,0.347690320235679,0.445833238043214,-0.657230910712947,-1.28558875183209,-2.20149419527527e-14
"YPL058C",3.190236827014,-0.591226945332319,0.183734870437015,0.252772980231768,0.0787755177197132,-0.487901107839359,0.0471609821511847,-0.303034883961718,0.135028867519715,-0.202908806883979,0.15462027891796,-1.72084568816899e-15
"YOL154W",3.26525794297304,0.255925724162346,0.0415504850140231,-0.279510922396603,0.0820407536406792,0.369522943367001,0.0760836099403255,0.119183154170324,0.120618845580679,0.0164269960011944,0.0387949197395947,1.77635683940025e-15
"YBR227C",-2.77805328262795,-1.28951120289446,0.0153566878770632,0.137950751643481,0.719290057008635,-0.489346418617727,-0.41094756597244,0.0360396409392746,-0.759078554651374,-0.2138398940778,0.198277141118625,5.99520433297585e-15
"YER165W",2.74573091979263,-0.177072606592124,0.219738365922659,1.24589832006567,0.155796064227791,1.10432469196864,0.0242354824445271,0.561721739910336,0.0824909112041923,0.256583505206247,-0.435781174097308,-2.09832151654155e-14
"YNR056C",3.06558157691605,-0.330484496057075,0.409955117817423,0.0679508195008996,-0.715796407461982,0.65307527322308,0.452708060087804,0.481659376522544,-0.17779470557963,0.058186797616634,-0.0772324107640135,-1.07136521876328e-14
"YNL327W",3.245693645898,0.00209604246591016,-0.253254379527361,-0.27277574759334,0.387186918679704,-0.0637239936403656,0.0835311242712082,-0.28892861565298,0.136063454513158,-0.0883132441891818,0.124909310698562,-1.33226762955019e-15
"YOR130C",2.54301746948393,1.25870621527848,-0.493102330107682,-0.865014363426175,0.206266685535001,0.788007258184134,0.229898441631325,0.274202419185374,-0.998640785688654,0.211174540978088,-0.213692941250921,4.55191440096314e-15
"YJL181W",3.28478601257064,-0.122596386153109,-0.168386078792301,-0.179350762098107,-0.0451307767350374,-0.151796391701874,0.0798704741949595,-0.0799597207265421,0.0272214786832574,0.131012227753205,0.295177818096889,6.18949336228525e-15
"YDL039C",2.04423998328118,-1.81731935080041,-1.3232098296363,0.302918124176524,0.096443683083518,0.240323802327041,-0.247788200703423,-0.999177727017305,-0.645909731503407,0.207477705295979,0.205822085423353,2.4008572907519e-14
"YER016W",3.26243616203463,0.153791076577052,0.458844600087284,-0.00822198832326448,0.0707423594868879,-0.364889282920158,0.129993630590402,0.0658906410968438,-0.0621065898400821,-0.0914872611667052,0.0115600295285311,-3.5527136788005e-15
"YPL099C",0.848577808132936,2.25511817424523,-0.956211916381337,0.506854102876738,-0.767897620494182,-0.162029141037233,0.179697248566588,-0.794475545205329,-1.44672856995738,-0.796524849955379,0.0171388322196748,-9.54791801177635e-15
"YNL242W",-3.29791630175217,-0.280439628183923,0.0978023808365951,-0.127038515175994,0.00267583135137961,-0.104441498773138,0.0124390949491007,0.0294661412510784,0.0385754518913163,0.0492018249943741,0.0242886568392764,3.99680288865056e-15
"YDR365W-B",0.151301325165032,0.255035060777508,2.20512163357273,1.86846596301278,-1.49201404406451,-0.14462499530479,-0.326269750575035,0.454293464219679,-0.469767385858086,0.216116761854441,0.197370728344341,8.77076189453874e-15
"YLR099W-A",1.3065434116935,-1.3510508223305,0.208731725338926,-1.59513877587219,-1.43954244505525,-0.906457371491373,-1.21786483011422,0.275391377425728,0.400562164253273,0.466282732591504,0.43898860410931,4.00235400377369e-14
"YMR058W",0.587408289479866,1.53417283255059,1.55342938417782,1.68867205950786,-0.350843327173699,0.389410926587886,-0.792052696686434,0.911564638879297,1.02704336640098,0.0530752446288451,-0.563849526224798,3.33066907387547e-15
"YNL297C",0.286853429474245,-2.42842542983882,-0.158239845882553,-0.154557753103149,1.62821567757631,-1.24359701983808,0.459570775548014,-0.422556389035754,0.527040472801416,-0.145955016592493,0.162416669542059,-9.15933995315754e-15
"YOL078W",-2.31532922906871,-1.44700659847294,-0.547402372450525,0.0748801257898331,0.989701372506835,-1.13169410295,0.0369195939058867,0.826980611714907,-0.422381979057776,-0.0191319758938551,0.226528149728293,-1.765254609154e-14
"YEL002C",3.22134834633525,-0.526051125077813,-0.133162718948217,0.271790481748604,0.0812638075151942,-0.0101432267566269,-0.0249028946831509,-0.0771935320514521,0.446467258355827,-0.0815692953983567,0.181325361259711,-6.93889390390723e-15
"YJL156C",2.04097852522348,0.0271994351577956,1.47244459476977,0.782338412603219,1.1579229342015,-1.27949841309449,-0.920769325388033,-0.202902564554874,0.0562770336298869,-0.185714052822993,0.457170781913732,3.34454686168328e-15
"YCL032W",-3.16149623875566,0.580198967068753,-0.0399878220066839,-0.13305406539129,0.487044822497831,0.392948897809808,-0.138123794897219,0.219790976622486,0.0254192613818867,0.309389614758828,0.089307372831997,2.44249065417534e-15
"YMR166C",2.94809068059053,0.186570674918052,-0.349909015714515,0.266380767224857,-0.718446686451457,1.16004963185344,0.270054130426311,0.186136916729523,0.179904012009016,-0.155864431474871,-0.237728031657211,-1.25455201782643e-14
"YPL050C",3.30236542139983,0.223615339951038,0.0793257231457203,0.00495440173902939,0.0742024578226447,0.0698475298437922,0.132111581977853,-0.0438943532746478,-0.111216737274073,-0.045971781193644,0.0559962632255648,-5.49560397189452e-15
"YDR510W",3.10333980488144,-0.623292563695194,-0.228731354486173,0.00678939077415541,-0.00647695773698975,0.355918091697719,0.197603415802785,-0.496956288574044,0.242259894302579,-0.517331974268802,0.434029952780559,1.72084568816899e-15
"YER158W-A",-1.2467448293091,-1.08106168555001,1.79820452022395,-1.87731713707205,-0.53713830583536,-0.451884793106137,-0.852657552245441,-0.162718199001627,0.326735998357601,0.292163175083718,0.510168736903537,3.39173134022985e-14
"YLR327C",-3.30280747564385,0.122197856690244,0.233708484447789,-0.0852711590291462,-0.0103595062635463,0.0676760188244204,0.0364650953251855,-0.0166922990822794,0.0184892385937873,0.0652012308664714,-0.0169545282500289,-7.21644966006352e-16
"YPL277C",-3.26400176745867,-0.245420096807293,0.108015781578215,0.209041525318605,-0.102764354694386,0.159313490768731,-0.20294140821067,0.182373824295597,0.312676917552907,0.040928727333876,-0.10381949491534,1.2490009027033e-15
"YOR139C",-0.173456963077773,-0.0328092792614074,0.285100366531367,0.572533465392126,0.997612625392967,-0.599490046433609,0.925913061519525,0.328913325906329,-0.647802153932012,0.395148912636649,-2.7638994558444,-8.80961970040062e-14
"YBR116C",-3.2510028391077,0.107726057599297,-0.363176147589035,0.0904660251750301,-0.0551373707689705,-0.213043101164784,0.416290705044455,0.05598411377679,0.124443088536568,0.0134137086936557,-0.0460320869333828,-9.49240686054509e-15
"YLR142W",-3.30523218549464,-0.0241379261720959,-0.0729115905775548,0.093283568126344,-0.0638041490278925,-0.151464213215695,-0.119915233985403,-0.0371230069576011,0.0146636689231642,0.0493379756703887,0.0215067626982239,2.22044604925031e-15
"YPL257W",-3.01056446360127,-0.737355650358903,-0.354695655788424,0.0178137639143152,0.0231964513422498,-0.953238986656703,0.171217087625338,0.120286904158909,-0.041898291491107,0.0748210832622723,0.553616979002441,9.27036225562006e-15
"YLR104W",3.10259614991504,0.447171352082592,-0.0154011367912468,-0.636915485791069,-0.8769021872402,0.00924273138542869,0.0462206048277878,-0.0977973730139118,0.176297782485857,-0.00732126558390556,0.116347058761311,8.93729534823251e-15
"YNL222W",3.2739216167362,-0.0314455621450556,0.326899232373289,-0.263743173419468,0.0680720278647872,0.00454293545212098,0.15174070328054,0.257856246937085,0.0557899253083529,0.118694807132499,-0.142032931932766,-3.7470027081099e-15
"YKR051W",-2.18888291023178,-1.64228965419654,-0.869043121177301,-0.752824736172815,-1.22432870484468,0.0412534827516522,-0.327498241680662,-0.218025888542438,-0.549425290510954,-0.534975159294876,0.00169718495237717,1.49880108324396e-14
"YLR291C",3.29365398195838,-0.0707425831875815,0.0149158511030059,0.328570198278634,-0.18267065404467,0.0800802805640903,-0.0794876794845771,-0.101144304984236,0.0832723700039285,0.0340879510792654,0.0131948671584604,3.1641356201817e-15
"YBR293W",-3.19937338896171,-0.324458350858718,-0.305359528307433,0.331872790718242,-0.605937517569836,0.0540622162660067,0.0499123522674225,0.170125350856283,-0.183711096967161,-0.194568996805832,-0.0231632349701804,6.38378239159465e-16
"YLR412W",3.2891989757791,-0.332291338587715,0.00810894805436121,0.140342486436481,0.126623057386288,-0.0605949144348892,0.0477859015362724,-0.0100397165987767,0.0806131076004301,0.129346881003166,-0.124945236507887,-8.13238365537927e-15
"YFR040W",-3.26119307463518,-0.497216644178736,0.197358207961925,0.141448537510203,0.0105173529121974,-0.195928644060185,0.173071629115154,0.00841311340357803,-0.0195765808030073,-0.0829159823646044,0.0217692354231584,-8.88178419700125e-16
"YNR067C",2.76174341835778,-0.602399456441888,-1.09483864271842,-0.787805577075397,0.884988906034745,-0.158661245295792,0.228926377438017,-0.330822275618758,0.171250627813783,-0.174180473918075,0.160914260099572,-6.39419073245051e-15
"YNL074C",-3.17401387354896,0.155877469181328,0.242897913137811,0.163277789403878,0.540274312317458,0.663382504945289,-0.0245458947342137,-0.147061144042909,0.0465671966940801,-0.00512345660309094,-0.0169482940849827,6.32827124036339e-15
"YBR021W",3.15965090604149,-0.707486780433722,-0.415067518111448,-0.0889164496542721,-0.170301287404753,0.286016452945747,-0.394032063425377,0.0190912652933586,-0.191119799995622,-0.116432554443381,0.133848464338578,7.82707232360735e-15
"YML021C",3.16332173703843,0.501730954096864,0.252290860542059,-0.416399396664511,0.13448404094667,0.0530234822957653,-0.512376744357634,0.0621909778514602,-0.192681329342428,-0.16411764407203,-0.389005024352303,-4.9960036108132e-15
"YER038C",0.0731838872131393,-1.53527531765099,1.60148062364434,-1.77971117076607,0.477533802422776,-0.653012249290953,0.994034642535479,0.124974479659637,-0.67274352261457,0.974493797312478,0.00821018752877391,-2.44249065417534e-15
"YNL044W",3.27686107894234,-0.387873240276887,-0.245040129898379,0.205682152974845,-0.0730296513584302,0.0304578899813074,0.0660688040327278,0.056766656453164,0.0344616679880156,-0.0199251907185937,-0.00948011012123268,-4.44089209850063e-16
"YER060W-A",-3.20260601354504,-0.314660946714724,0.166601678184461,-0.334074447775468,-0.422285890983019,0.135049157219455,-0.312083691457674,-0.390961819335825,-0.171712115139832,-0.228337003306307,-0.0914878010015718,6.66133814775094e-15
"YDR203W",-3.13204811810448,0.707850035379401,0.146868129770144,-0.45042498199531,-0.345082016870223,0.120947915886128,0.464349624294898,0.224284481923952,-0.0278295419533449,0.133161160107648,0.226645573081068,2.88657986402541e-15
"YER173W",-1.00836185206414,0.0918769661492773,-1.00937262802083,-1.23464868071564,-1.52942994018129,1.80527622754705,-0.730068528933794,0.0030580760510226,-1.08317365923918,-0.174217662253596,0.297374876998214,5.40678612992451e-14
"YOR190W",-3.0750256334656,-0.60769916906103,-0.280246847446452,0.395918088478539,-0.629836459410955,0.0926251270654487,-0.103910366385796,0.18087193397024,0.346143604453663,-0.595389757225961,-0.167485107078578,-1.22124532708767e-15
"YML048W",-2.63348194840293,-1.17973276169381,-0.892397091173441,0.813557116896951,-0.690283550144688,0.680500869299021,-0.242949406944732,0.397730369527488,-0.165035261422282,-0.109768181991246,0.0473445509815592,2.19546603119625e-14
"YBR130C",3.29670764307132,0.0230047804904438,0.251616584885157,0.0840612780227759,0.119235191013357,0.114492312589448,0.0764393235986782,0.202954889392848,0.0544017486724132,-0.0124647709394043,0.00493457830155588,-3.5527136788005e-15
"YPR072W",3.01793257682019,-1.01723316101281,0.496417252433178,-0.175494279003669,0.720313459270539,0.0628527803407959,0.0742080633748389,0.241786940063311,0.0293987980940787,-0.035386290283372,-0.0527962074609244,-4.9890647169093e-15
"YHR048W",3.16335087694697,0.152234755511505,-0.339946704151194,0.182194614060046,-0.768730145668627,-0.0529384664332198,-0.0060534287873214,-0.28939724291624,-0.125697553145814,-0.387823875498312,-0.152224114387245,9.99200722162641e-16
"YHL006C",-1.98235357077588,0.927695778920207,-0.944054343167159,-1.4826764457508,-0.758314612428971,0.211538860889419,0.868027702041698,-0.703755114239229,-0.73450152582508,0.806066612707198,-0.174733285624813,-3.94129173741931e-15
"YHL034C",-2.36158862632241,-0.12463496152373,1.61489738731465,-0.0792890638878309,0.840828518680143,1.37853863463346,0.0080234217253542,-0.00559278527696758,0.0886486867044737,-0.309795774010625,0.313257792434102,3.33066907387547e-16
"YDR418W",3.31332537061333,-0.0593323794445553,-0.0110992307102108,0.112466346035953,0.0424201914755796,0.0479330807024334,0.0902951607045507,-0.0231627815456364,0.0299141652639395,-0.00521298981804746,-0.000886151812095121,-5.55111512312578e-17
"YLR183C",3.28482869792835,0.331285794798297,-0.00477490785970236,-0.12214002706171,0.204107029667063,-0.0581578216546362,-0.0764721176469552,-0.0406275347995404,-0.00488254576003021,-0.0538838066810107,0.128552004461294,4.6074255521944e-15
"YIR024C",-3.21870459973865,0.166165457207745,0.5117178190414,-0.220672945830524,-0.325233954561023,-0.0843562917602246,0.0850860392222926,0.13210128807018,-0.453206614996384,0.124447863460235,0.0189724052893044,8.99280649946377e-15
"YCR038C",-3.03741547676334,0.939140194049508,-0.103429583226672,0.0494897295904601,0.68719345211127,-0.220776054529564,0.257678233904447,-0.153100599636278,0.387540676829303,0.0109108770060242,0.1385362823061,-3.21964677141295e-15
"YOL155C",-3.25342855261888,-0.172411320674888,-0.319741088804404,-0.162053478508429,0.291253231633271,-0.0632416637796889,0.0386066464958114,-0.214508393282378,0.200389907395531,-0.0243673444601959,-0.121686557801276,-2.38697950294409e-15
"YIL009C-A",2.86053643114445,1.25319613169642,0.219126657477992,0.647894234863594,-0.413019787588231,-0.518253277615523,0.357551879344449,0.16422153227111,0.378181928081212,0.152650538191754,0.248181157708144,-8.43769498715119e-15
"YJR040W",-3.10355136941637,-0.518604289306628,-0.600920024846283,-0.0489993345612969,-0.0356600203874849,-0.452414980497575,0.382081841828964,0.350435694482844,-0.174737061750943,-0.444644082117941,0.00473962594642373,-2.14828155264968e-14
"YJL037W",-1.16328605375963,2.29440025466198,0.555070333779845,0.711232174327819,-1.48976286414599,-0.679848945266889,-0.489142095622164,0.0914726675698919,0.139628409257047,0.471339673635985,-0.710369548091967,-1.63757896132211e-14
"YOR059C",-3.2894270183384,-0.168980800135784,0.146574037369253,-0.0528980905291115,-0.215763207762572,0.118417872836513,0.0409352420250659,0.237366130182542,-0.0848947889798988,-0.102041960903225,0.0544412706858407,-2.99760216648792e-15
"YGL149W",-0.738312894498294,1.04746594546248,0.0898433803368841,-1.63157871593813,-0.631898057266765,0.633931646150328,-1.62097292387531,0.520743327975174,-0.194780819874473,-1.61457129372879,0.562827937743517,3.35009797680641e-14
"YGR271W",-0.796551306061714,-2.77796042938068,0.473566992166657,0.353725284828176,0.670999629089493,-1.00685079728646,0.385792475185374,-0.0956657095692418,-0.4285835777363,0.736667975480692,0.204121189937365,-9.65894031423886e-15
"YGR173W",3.31042176002513,-0.046152427227802,-0.104224275915764,0.0871273009012066,-0.0229122212574753,0.104467715330786,0.0366136821536166,0.0379114540714045,-0.0545579573404178,-0.0657886417427938,-0.0587329106625252,-2.99760216648792e-15
"YNR002C",-3.19870406142419,0.593323306040689,-0.229613981672533,0.114459561881744,-0.271919931108956,0.193724876604098,0.400737250886675,-0.0720112722506,-0.0213617617861028,-0.129035543086631,-0.171613905728055,-1.49047441055927e-14
"YMR172C-A",-2.63330413485104,0.3673714703598,-0.423617939159315,-0.0726856265054902,0.265715422671813,-0.989660832532002,-0.457349689936125,-1.3388726613285,-0.134490362780789,0.440880870157802,0.662846534692254,2.29261054585095e-14
"YIL158W",3.27972020148704,0.0418805628668454,-0.145211699647577,-0.260888269720577,0.171274815284209,-0.224886467764781,0.0401456317554246,-0.150847330968621,0.102401005507836,0.0706131820273086,-0.138040591931657,-5.21804821573824e-15
"YBR086C",-3.22311109080439,-0.228401757988209,0.430240097218182,0.311895180514909,0.410731255596705,-0.0315990834471188,0.0155846571740077,-0.221387768336452,0.000814467613255015,-0.22260363737108,0.0641078640603087,-1.11577413974828e-14
"YLR361C-A",-3.14724445758788,-0.0731139745762852,0.902996845184162,-0.0965050871399726,-0.0506968809339214,-0.306536712585737,-0.420181765283948,-0.0600720711420469,0.0846555492114321,0.183563908851678,0.0872896540830668,1.0769163338864e-14
"YOR027W",-3.27970041978256,0.204135117569615,0.192654799300391,-0.0140654010467052,0.0401033341312121,0.335152327722812,0.0592927783872583,0.11666008802959,0.0995100793444523,0.0463607964313868,0.0193936164293033,3.19189119579733e-15
"YER048W-A",0.559420645209134,2.95355870847202,0.813456110442483,-0.259581450360242,-0.307067890021405,-0.559949384115154,0.851745683958022,-0.0663649322161262,-0.202004878211617,-0.286924545375783,0.145780348686237,-1.23512311489549e-14
"YML090W",-2.17803435090353,0.617126355126514,1.46044422772152,0.543053630031069,0.593790971046294,-0.072072436102112,1.47734125773819,-0.0563859054943731,-0.253168458449654,-0.808400480160519,0.513939767674289,-2.228772721935e-14
"YDR210W-B",-2.98861884782965,-0.650720260286277,-0.403522830759057,0.435094242602838,0.108192784996832,0.278294317984463,-0.671984732867942,-0.0344146749692588,0.632617893611371,0.38789925454182,0.363984377521896,1.93456362040934e-14
"YHR164C",-3.14687508550823,-0.734077059080706,0.636094884828607,0.290914292787676,0.0759622764567929,-0.0432809248644894,0.00547263305622259,0.118205800164293,-0.129013883368657,-0.0475343903261798,-0.279119208732412,-3.66373598126302e-15
"YGR278W",0.639959140248916,-2.34252101138158,0.479730025717316,0.532079475461056,1.35432753361398,0.478551197598533,-0.840868741813661,1.16212079794034,0.478264154520928,-0.350436693742307,0.255710126804823,2.02060590481778e-14
"YPR150W",-3.29539704230379,-0.117035829013667,-0.0441815261072589,-0.0288274449540189,-0.108167710432127,-0.160101023480276,0.175285733479889,0.0143013669165868,-0.143725112162846,-0.0573684804388633,-0.174171674737974,-7.7715611723761e-15
"YKL204W",-2.45478998381063,-0.729163073799312,1.17468273936955,-0.143173136839537,0.156597369171282,1.53178389709287,-0.286561461128987,0.347775553749746,0.48944043328373,-0.160282174273994,0.480028764561652,2.02615701994091e-14
"YDR462W",-1.18395412983934,0.667901465673057,-1.56656373410656,0.462984995208212,-2.14693821637143,-0.0313042153689641,-0.58368236263811,-0.846991241177795,-0.0406055944537901,-0.911564574947249,0.0565753790797098,-4.27435864480685e-15
"YMR273C",-1.34774906447457,-1.50830715298583,0.891558897199729,-0.884269919919693,0.73788474258298,0.916048825030197,-0.156239184547139,1.04120105267213,1.59885543212727,0.408557722188743,0.275668755744792,5.54556400800266e-14
"YJL162C",1.06071974949917,0.941897636480662,2.07746989576866,1.03819351077433,0.99838290774478,-0.296889587311108,0.118056502892337,0.492671968164153,-1.42975895876794,0.443663352390148,-0.358720811335738,-1.36418654150816e-14
"YLL054C",1.40769047638235,-1.05845248568025,1.71330995385392,2.09636496292717,-0.0998318441734645,-0.449722385071049,0.0607483203940947,-0.515874648630595,-0.131127908488912,-0.0605554770896679,0.525647075488709,5.55111512312578e-17
"YDL055C",3.19634887538673,0.738026560550723,-0.142448665649918,0.0514852711451576,0.379046763966693,0.0721472539424864,-0.0651433644476705,0.00882443359168988,-0.0114249533941322,0.112414625818899,0.0122500404450693,-7.21644966006352e-16
"YPR080W",3.22481389417172,-0.376539164001717,-0.491683961062195,0.108999564131415,0.218413175017297,0.154501662001115,-0.110056304518934,0.0475498563353434,-0.0908157437276017,0.181713408032662,-0.194397590138867,7.71605002114484e-15
"YFL017W-A",0.631649889073865,-1.29001503960992,1.29577406696455,-1.71548111758636,-1.39448108228958,-0.912313397649018,-0.572593113834424,0.49732691132392,-0.343843231429519,1.03003599963647,0.177409275035215,2.95874436062604e-14
"YOL019W",-3.27601596284722,0.272868275512528,0.00996742482329797,0.00576340406148396,0.0758450176749837,0.155235350927793,-0.325517739642285,-0.0731373763840829,-0.13139904506952,-0.035270999276179,-0.00497586313640144,6.16173778666962e-15
"YGL127C",-3.06480598737384,0.188596614187276,0.350162933740175,0.027375902454612,-0.35641161558885,0.947753500681343,0.184859679387125,-0.405149191861265,-0.294687845556328,0.326277364416126,0.238879755742113,1.55847557081756e-14
"YLR266C",3.19272914257029,0.766541104063953,-0.195300893720809,0.256159207122358,0.0624687922241906,-0.229933553422681,0.135786121827993,0.0535945875883511,0.0111898228063267,-0.0233140979699815,0.134096180411109,-3.66373598126302e-15
"YGR268C",-3.06241796981972,-0.146515745541506,-0.308263878928741,0.185222640022215,-0.250083453456448,1.02671278508994,-0.0719290871769954,-0.374541973012232,0.267408895056151,0.0951449855685194,-0.281616398881829,-1.04083408558608e-15
"YHL033C",3.29699755145199,0.15121691419593,-0.120988810857509,0.151826460339875,0.143488783988639,-0.0598487840646615,0.0469667112309554,-0.0453807848062102,0.135524776207742,-0.0119907781310743,-0.0910295430430529,-7.38298311375729e-15
"YKR076W",-3.30505230782634,-0.0730932033211855,0.0605740978342819,-0.0141858451319025,0.0141855466857941,0.215939543361218,-0.00728896709121876,0.0418203145769525,0.01031185529141,0.0132800888066849,-0.00401772608821002,1.11022302462516e-16
"YJR130C",-3.23490456999608,0.0384731103408187,-0.391841269566619,-0.211096042696055,0.314500467217316,0.20461348533325,0.00525601276683133,-0.23257013267587,-0.200599322169434,0.164384947065965,0.0145646396075902,6.10622663543836e-16
"YEL007W",-2.32501298113819,-0.960253184825644,-0.460071811190622,-0.549045993826866,1.55410846927683,-0.762655912573931,0.578959891048491,-0.291558547556561,0.768120203098016,-0.078511386501488,-0.0397247482777923,-2.62012633811537e-14
"YMR285C",3.1972716675171,-0.0783893292131298,0.412922650211648,0.0804364797563253,-0.0234136433766789,-0.0467345220668161,0.209771063458226,0.0882579044452826,-0.0193502267804677,0.0331684417313007,-0.765182167527511,-2.0344836926256e-14
"YBR104W",3.29433694564427,-0.0801746649427733,-0.190922863029687,-0.189081039432664,0.066031040135581,-0.16501106599057,0.0721244198389639,0.023861852850982,-0.157693033383419,0.0707654603922791,0.0333153569720614,-1.66533453693773e-15
"YPL263C",3.31194433946411,-0.06094391787965,0.122192068026798,0.0504115988246152,0.0964835823564618,0.0699707953546392,0.0713074848036709,0.0239180500836638,0.0178097560195299,-0.00915916534452033,0.0550166236594732,9.43689570931383e-16
"YER096W",-3.29862430051319,0.169172506443747,-0.145699767358838,-0.123272734001481,-0.0629875593058704,-0.116304122274477,0.0840834593481977,-0.0551492765582262,-0.00474655220168574,0.0377392516662746,-0.0116234749463084,-1.33226762955019e-15
"YIL128W",3.17002082132045,-0.861103543609962,0.285300720353802,0.244556485864217,-0.139379428332915,0.129306143324012,0.174899260109938,-0.0777512947918144,-0.25700881053111,-0.0264297116708482,0.0284918309971009,-4.46864767411626e-15
"YDR311W",-0.185239095090241,-1.06349693592747,0.836883358389215,-0.542409666843633,2.85931516294725,-0.278687548944751,0.330250968759812,-0.0568365020461921,-0.252005831847421,0.538882427075587,0.0222248276930557,-1.11022302462516e-16
"YKL088W",1.73385913172108,-0.198545318241654,2.15221288490532,-1.24619886914201,1.04731074597117,0.737244199387171,0.116977413643857,-0.0421287314699592,-0.143215387589172,0.337585741559392,-0.229808523234685,1.02140518265514e-14
"YJL046W",-1.50427615329455,-0.230475252176239,0.761970738510947,0.277754433642352,-1.09639102011229,-1.26354221201866,0.41069494571525,-1.34417264444681,-1.48698778968688,-1.00170815548935,0.517073915830445,9.08995101411847e-15
"YLR228C",3.20037920372865,-0.310360484309667,0.16626827870683,0.597914507109901,0.334588912376824,-0.240894931099895,0.0514882844858767,0.0246871987554511,0.274492440425646,-0.19072423976054,-0.00421588770100498,1.83186799063151e-15
"YKL056C",3.2493482115668,0.579278475305449,-0.24306107174481,0.0806713192179703,-0.0498414524456908,-0.148150744476939,0.0167444513377002,0.0152051255240759,-0.0326155033494525,0.0049591778777201,0.0375899077291758,-2.4980018054066e-15
"YPL037C",3.29819751528025,0.256491436743982,-0.102035872755596,0.0130801058547165,0.0501255369129427,0.0170790622721406,0.0945978806554848,-0.0926034765126928,0.111219048495955,0.0388542383235859,-0.0487454611818446,-6.10622663543836e-16
"YDR459C",3.00994141480567,0.402605611556978,-0.517271253663721,0.552287735646154,-0.718539881244652,-0.0187311129137102,-0.548994362241454,0.00485670818710571,-0.226556092506942,-0.574085655360224,-0.151463069736548,-1.25455201782643e-14
"YOR357C",-2.66413132738679,1.2278712397817,-0.537184512854467,-1.01018437935092,-0.301947413585931,-0.520121576527469,-0.1790759982288,0.16819172832625,0.275299925879938,-0.630036862215654,0.349148168002397,2.18713935851156e-14
"YNR004W",2.84544011521234,-0.360805705426032,-0.162608825738432,-0.0494988915343633,-0.405718150877728,-0.348904351618245,1.46184363876678,0.175510799350478,-0.570483713100875,0.194548615192717,-0.0641277879476887,-2.49938958418738e-14
"YNL192W",3.03465012265197,-0.709831937517762,0.614509445809543,0.662200133220763,0.179148682848085,-0.669307152906106,0.0159519668554248,-0.11313431469936,0.0749737309575521,-0.231848322430505,0.0237007091365196,-7.16093850883226e-15
"YGL068W",3.25581690727246,0.596964449252884,0.0102066114671802,0.0806302380503388,-0.00785880707855952,-0.15149297100931,0.127400388360653,-0.0288245449092652,0.011710438138671,0.0128263538821009,-0.0131081044687306,-7.16093850883226e-15
"YDL157C",3.26598845333793,-0.00292435578246797,0.35329061569974,-0.136524256277992,0.270951150415052,-0.123450234812187,0.323049133339113,0.0301598448228651,0.113319107258225,-0.038966754206025,-0.0428488116526739,-7.16093850883226e-15
"YOR007C",-3.21942117101893,0.571899936404491,0.194274164236217,0.233292383544829,0.0734238352494819,0.347237492007578,0.133343562127395,0.195371928549988,0.0363211301203475,0.038462490580158,-0.0556038364186779,9.15933995315754e-16
"YJL029C",1.67062541481553,0.935874632089561,1.37736790039456,-0.456098729799272,-0.854622657013514,0.313666969780662,-1.16523081039868,-1.19208579982532,0.369419514792603,-0.617926881432923,1.11150872634072,7.90478793533111e-14
"YBR105C",-3.31152360015367,-0.0576561147051673,-0.0104667398958611,0.0500403586334035,-0.00954553210534015,-0.0422539416579681,-0.0401554765169724,-0.0126932766487207,0.0137164726395054,-0.0206776705668061,-0.0855427390483892,-1.72084568816899e-15
"YDL013W",-1.71860597876243,2.08505921219585,-0.934877228179214,0.132800510413946,0.231830608811872,-0.612641344332478,-0.706956096911861,0.152468983402521,-0.677829777466228,0.00517961232999947,1.12829134488353,1.76941794549634e-14
"YJR052W",-3.28698630080625,-0.177847399100927,-0.218399397961124,-0.0223264950093703,0.116761933318373,0.0847584794642839,0.0708765390253552,-0.0634922326236382,-0.154414958856594,0.144926909791021,-0.0657132125601406,-5.27355936696949e-15
"YGL200C",3.26520330613185,0.215425567195495,-0.274636551633929,-0.0290746152525012,0.307265715700748,-0.207030182610121,0.110299147563644,0.149878182834831,-0.0188969288834537,0.00640440922461191,-0.0919477399792473,-8.46545056276682e-15
"YNL194C",-3.29780598780266,-0.0209813547721036,-0.0522631245990886,0.031485045019037,-0.0886752524189659,-0.2501054266548,0.0837223608750697,-0.00633500317202079,0.147171338929271,-0.0528482290798829,-0.0851864548606448,-5.99520433297585e-15
