Name	Ca10x_salmon	Ca1x_salmon	Ca2x_salmon	Ca3x_salmon	Ca4x_salmon	Ca5x_salmon	Ca6x_salmon	Ca7x_salmon	CaC10_salmon	CaC1_salmon	CaC2_salmon	CaC3_salmon	CaC6_salmon	CaC7_salmon	CaC9_salmon
XR_011821095.1	0	0	0	0	0	0	0	0	0	0	0.00347	0.0026	0	0	0
XR_011821093.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011821091.1	0.027362	0.094102	0.127157	0	0.0661	0	0	0.045927	0.235527	0.033353	0	0.025914	0	0.132875	0
XR_011821090.1	18.8823	21.5385	22.3004	16.9063	22.653	17.1979	9.68108	16.4918	21.5505	14.8393	16.75	14.7305	15.3785	20.2178	16.8797
XR_011821088.1	0	0	0	0	0	0	0	0.138814	0	0	0	0	0	0.456092	0
XR_011821076.1	5.62145	4.68087	6.06479	7.25302	5.14909	4.31083	4.89932	6.18551	5.82135	2.97057	5.21717	5.36871	6.61933	5.24928	6.34188
XR_011821067.1	0	0	0	0	0	0	0	0	0	0	0.005748	0	0	0	0
XR_011821063.1	0	0	0.019305	0	0	0.012304	0	0.012575	0	0	0	0.006117	0	0.009893	0.034786
XR_011821062.1	0	0	0	0	0	0	0	0	0	0.006113	0.023446	0	0	0	0
XR_011821056.1	28.1138	43.1539	43.3467	38.8728	57.6719	25.019	33.4624	31.9322	40.909	31.4911	21.5051	25.8887	26.8819	41.4964	31.7887
XR_011821053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011821052.1	0.863157	1.29815	0.668151	0.726922	0.983202	0.452962	0.552444	0.383328	0.581276	0.261544	0.858537	0.734684	0.342876	1.0075	0.425684
XR_011821038.1	10.819	12.9778	13.2151	12.5793	11.3589	9.63836	7.52224	11.923	8.70265	5.84112	11.8043	11.2594	10.5747	9.81409	10.8615
XR_011821033.1	0.445633	1.03395	0.821216	1.32461	0.852761	1.54991	0.311662	0.320054	0.179594	1.38141	1.08808	1.06839	0.40188	0.772552	0.400635
XR_011822775.1	10.1233	18.3292	10.0797	10.9835	12.8519	15.6145	12.4699	11.7402	15.7664	7.3319	12.1964	12.0931	10.7353	10.7526	10.5706
XR_011821030.1	1.06167	1.08586	0.90822	1.40737	1.26124	1.1101	1.03159	0.674997	0.673685	0.487279	1.24884	1.27066	1.35615	1.09658	0.620106
XR_011821028.1	9.61879	11.5232	11.1616	11.8029	8.91402	13.4211	12.3432	12.7025	9.69674	9.5649	23.1557	15.9198	13.77	11.8798	10.3366
XR_011821026.1	5.70239	5.24024	3.8429	2.75766	3.98161	4.09765	4.39399	5.5009	4.82786	3.6032	4.53372	4.85328	4.68699	5.25863	4.34469
XR_011821024.1	1.04249	0.98275	0.434798	0.317177	1.33287	1.75314	0.294585	0.968299	0.990835	2.0355	0.706747	1.18526	0.924703	0.829512	0.843847
XR_011821023.1	4.02267	4.88888	7.66491	5.21389	7.68432	8.6285	1.29245	3.06649	2.48491	2.68915	8.86258	9.47917	1.26442	2.50687	2.26559
XR_011821020.1	1.75025	4.52715	2.58864	2.01446	4.61829	4.07191	1.53026	2.31808	1.92561	1.55135	1.15638	2.17724	1.80998	1.95014	1.29058
XR_011821019.1	0.983359	2.02132	1.34721	0.936532	1.37496	1.05292	0.72443	1.11942	1.10494	1.85261	2.09182	1.06618	1.49029	0.890247	0.527923
XR_011821017.1	0.237632	0.247642	0.199355	0.206414	0.271047	0.034468	0.296996	0.147545	0.336752	0.471374	0.465885	0.182135	0.200556	0.401234	0.18498
XR_011821008.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011821007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011821006.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011821005.1	0.39838	0.26209	0.322536	0.399811	0.349882	0.280552	0.494527	0.838781	0.20814	0.427046	0.446138	0.659463	0.708573	0.670845	0.100326
XR_011821000.1	0.571805	0.0981	0	0.25818	0.129301	0.779339	0.670955	0.19501	0.540134	0.038096	0.371128	0.198089	0.183804	0.33962	0.032083
XR_011820999.1	3.32399	4.25583	3.5219	4.39439	3.58694	3.97313	3.12423	3.58691	3.04459	1.87576	4.22476	4.3725	3.9241	4.34785	3.2641
XR_011820997.1	0.293587	0.229901	0.595607	0.19166	0.251832	0.336498	0.482512	0.38598	0.440679	0.090156	0.225818	0.185388	0.415483	0.360882	0.154673
XR_011820994.1	7.67162	4.08125	5.53757	4.522	5.23287	6.21154	6.44763	5.13969	4.09958	3.08671	5.11539	4.72073	5.22717	7.15072	5.35647
XR_011820992.1	9.17532	9.45468	10.751	12.1003	9.59115	8.25394	13.665	13.7489	9.08745	5.79557	8.09801	10.4871	13.3568	15.1413	10.2779
XR_011820991.1	7.55042	6.7842	7.05915	9.641	8.02583	7.70239	6.93565	5.87434	5.79781	3.31404	8.26733	7.76941	6.16327	5.45836	3.48726
XR_011820988.1	10.3602	11.3439	10.0661	10.3099	11.9867	12.3214	12.7235	13.9064	11.5477	6.89266	11.6539	12.8307	12.769	12.5168	11.1975
XR_011820987.1	1.52286	1.54345	1.06977	1.78062	1.29916	2.42992	1.16384	0.761159	0.956773	1.03175	3.15733	1.70419	0.570312	0.813575	0.529338
XR_011820984.1	4.64764	5.56384	9.03765	5.79252	5.0119	5.39191	4.70415	4.85629	3.39274	2.90211	6.13343	6.12918	6.68938	3.15821	4.9067
XR_011820982.1	0.153761	0.176556	0.143206	0.023624	0.268782	0.138097	0.096017	0.129236	0.098206	0.062541	0.259595	0.170214	0.074056	0.083109	0.207481
XR_011820981.1	4.53493	3.818	4.93668	5.01998	4.06013	4.11504	4.64366	4.66922	3.08716	2.92737	4.23776	4.64852	5.3648	3.79814	4.30868
XR_011820979.1	0.248272	0.317857	0.245946	0.573568	0.248815	0.332096	0.486198	0.315821	0.386572	0.482283	0.355831	0.234075	0.680551	0.565606	0.261555
XR_011820977.1	13.7064	12.7865	11.4706	9.65865	14.7756	13.6244	12.3164	15.782	13.818	13.958	13.8583	13.2758	12.9228	17.0514	13.584
XR_011820972.1	0.110404	1.02059	0.634891	0.180216	0.473462	0.211821	0	0.750756	1.22404	0.244978	0.618464	0.092855	0.279956	0.559243	0.43339
XR_011820969.1	1.29058	1.07597	0.626952	1.26175	1.07129	1.28897	1.24326	1.32494	1.53093	1.07013	1.41106	1.05757	1.20079	1.33939	1.1701
XR_011820966.1	0.836826	0.513594	0.257142	0.256977	0.232757	0.622357	0.868119	0.734329	0.392094	0.386919	1.8743	1.14865	0.638122	0.746819	0.284509
XR_011820960.1	4.90965	4.10762	3.08887	2.58673	2.88766	4.33897	3.40204	3.83574	3.33044	3.59101	6.1044	4.04131	4.4796	4.45191	3.33396
XR_011820957.1	2.51741	3.59106	4.4329	4.862	3.60388	3.32865	1.30522	2.26688	3.25046	0.83949	2.28132	3.95294	2.28331	2.60783	3.70163
XR_011820956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820950.1	0.636386	0.242205	0.696392	0.908638	0.074657	0.808946	1.28081	1.01692	0.349644	0.353624	1.52254	1.21782	1.00193	0.53689	0.152998
XR_011820947.1	0	0	0	0	0	0	0	0	0	0	0.143961	0	0	0	0
XR_011820944.1	2.47654	2.76383	0	0	1.69001	3.33549	0	1.80659	9.01867	0	1.32102	3.95103	6.11854	3.49808	2.37268
XR_011820941.1	0.441615	0.340197	1.90467	1.0813	0.473462	1.48275	0.568158	1.94362	0.094157	0.734934	2.22647	2.5071	1.39978	2.956	0.338596
XR_011820940.1	0.373435	0.609342	0.316844	0.581601	0.410292	0.421578	0.274708	0.573424	0.515137	0.313141	0.528152	0.519873	0.771	0.358752	0.759939
XR_011823084.1	0.282402	0.243126	0.249157	0.279264	0.178087	0.381248	0.322692	0.331013	0.39292	0.456513	0.652332	0.49466	0.390214	0.376393	0.379419
XR_011820935.1	0.02847	0.171166	0.026426	0.026164	0.045794	0.091772	0.079945	0.02387	0	0	0.071872	0	0	0.023017	0.032827
XR_011820933.1	0	0	0	0	0	0	0	0	0	0	0	0	0.11298	0	0
XR_011820931.1	0	0	0	0	0.174089	0.18935	0	0	0	0	1.4242	0	0	0	0
XR_011820928.1	0.561338	0.608652	0.296604	0.48638	0.43041	0.33286	0.378252	0.498588	0.980276	0.191411	0.467677	0.502089	0.6246	0.831556	0.482233
XR_011820925.1	3.34644	1.75144	0.985603	1.96676	1.81417	1.54307	0.93204	0	3.66992	2.2215	1.44218	0.979163	1.16471	1.05655	1.26909
XR_011820922.1	7.27012	10.0992	7.57221	5.71959	8.83493	7.10637	6.47203	8.42812	7.57984	8.4399	10.8369	8.85587	7.12796	7.46166	8.33876
XR_011820921.1	0.781459	1.02984	0.716249	0.567956	0.590066	0.664156	0.437488	1.16852	2.65972	1.08757	0.877357	0.767137	0.925606	1.18756	1.29159
XR_011820913.1	6.153	2.48945	12.119	4.40949	7.04106	7.28248	4.02853	3.26639	0.938677	1.65186	6.32625	5.27662	4.5912	0.835816	0.713959
XR_011820911.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820910.1	0	0	0	0	0.019843	0	0	0	0	0	0	0	0	0	0
XR_011820906.1	0.458341	0.027108	0.137255	0.576886	0	0	0.174441	0.026556	0.226653	0	0	0.032761	0.419768	0.662457	0
XR_011820903.1	0.659722	0.246008	0.082634	0.214182	0	1.20625	0.411389	0.389271	0.297213	0.255612	0.054416	0.088397	0.543217	0.927776	0.360419
XR_011820898.1	0	0.289037	0.172737	0.074877	0.293658	0.478876	0.250039	0.264674	0.166699	0.030398	0.17232	0.641332	0.214604	0.213566	0.341937
XR_011820897.1	5.72636	8.72429	6.71967	6.75832	10.9439	6.35032	5.93175	8.71979	7.6394	2.40961	6.61561	5.73212	4.38642	7.14	6.39553
XR_011820892.1	0	0	0	0	0	0	0	0.106915	0	0.021973	0	0.029678	0	0	0
XR_011820889.1	0.835597	0.785151	0.589749	0.163439	0.279186	0.163917	0.687985	0.447013	0.301049	20.3939	0.57463	0.408556	1.17112	0.522056	0.02956
XR_011820887.1	0.103441	0.128469	0.18613	0.013131	0.045994	0.061386	0.111623	0.035765	0.074909	0.120563	0.162394	0.054077	0.020636	0.005765	0.049425
XR_011820877.1	0.046657	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820875.1	0.077953	0.149101	0.029392	0.01453	0.050878	0	0.014638	0	0.030168	0.038278	0.099809	0	0.030408	0.012768	0
XR_011820874.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820867.1	0.986466	0.632656	0.560123	0.577278	0.777453	0.458356	0.635319	0.775951	0.586465	0.46377	0.729393	0.771703	0.628156	0.537054	0.718612
XR_011820863.1	1.09416	1.2441	1.45495	1.03446	1.73429	0.972704	1.14287	1.20641	1.21327	1.25987	0.829751	1.49597	2.11384	1.54736	0.927055
XR_011820862.1	0.048597	0.019152	0.052515	0.030014	0.031848	0.044642	0.008157	0.05939	0.014144	0.02143	0.063745	0.028434	0.048627	0.042743	0.013693
XR_011820860.1	0	0.007805	0	0	0.028447	0	0	0	0	0	0.023613	0.052362	0	0.020896	0
XR_011820856.1	0.095714	0.041767	0.045374	0.037579	0.006541	0.069846	0.067296	0.081601	0.054242	0.019605	0.10209	0.046145	0.070431	0.032801	0.037488
XR_011820855.1	0	0	0	0	0.034269	0	0.399723	0.135135	0	0	0.127078	0	0.027354	0.037167	0.1819
XR_011842122.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820852.1	0.141977	0.199105	0.067608	0.040066	0.093553	0.117064	0.120219	0.127316	0.090041	0.1927	0.155988	0.1375	0.097943	0.129005	0.0754
XR_011820849.1	26.3179	21.7776	39.3071	28.192	33.8691	21.6539	24.3048	27.533	21.2907	13.3354	16.5593	19.2359	36.8997	27.3847	30.0812
XR_011820848.1	0.631827	0.296066	0.29139	0.898738	1.39062	0.606632	0.622082	0.87887	0.592491	0.241451	0.968073	0.661095	0.539041	1.39021	0.491422
XR_011820845.1	0	0	0	0	0.047953	0	0.030014	0.025004	0.028486	0	0.119713	0.055575	0	0	0.034274
XR_011820844.1	0.414511	0	0	0	0	0	0	0	0.110179	0	0.180833	0.026096	0.44946	0	0.131992
XR_011820838.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086065	0
XR_011820837.1	5.98546	3.2568	2.59154	6.25509	6.077	9.85252	2.55489	2.59267	3.6658	4.77847	4.1159	4.50039	3.19544	1.23716	0.550398
XR_011820836.1	0.151354	0	0	0	0.030074	0	0	0	0	0	0	0	0	0	0
XR_011820832.1	0.095271	0.074821	0.139971	0.041778	0.022514	0.037556	0.102528	0.137016	0.013328	0.063115	0.110408	0.092648	0.067374	0.129775	0.084669
XR_011820831.1	0	0	0	0	0	0	0	0.018489	0	0	0	0	0.056371	0	0.07639
XR_011820830.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820826.1	0.833654	0.698124	0.728765	0.900597	0.911392	0.511263	0.697066	0.880675	1.08722	0.526594	1.08754	0.512257	0.50668	1.04474	0.58275
XR_011820825.1	0.887566	0.766596	1.03966	0.458529	1.04709	0.592759	0.430829	0.695724	0.348613	0.755211	1.58013	0.735411	0.557765	0.595345	0.513076
XR_011820822.1	0	0	0.03622	0	0	0	0	0	0	0.047275	0	0	0	0.031491	0
XR_011820820.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820813.1	0.258396	67.2073	35.0536	15.9319	35.8126	34.9631	0	0.505697	0.480002	35.917	29.885	25.1823	0.525131	0.330471	0
XR_011820782.1	23.1346	21.5936	10.0403	17.9196	21.4699	10.3276	12.6449	22.3375	22.0407	28.8644	21.8331	17.3944	11.4989	23.6498	9.88421
XR_011820774.1	0	0	0	0	0	0	0.021066	0	0.107981	0.027473	0	0	0	0	0
XR_011820773.1	0.632137	1.70122	0.890626	0.386248	1.84435	0.278711	1.41295	0.892696	0.892038	1.18972	1.60594	0.344152	1.16728	1.24962	1.57973
XR_011820769.1	2.7826	0.766442	0	1.22367	0.239375	0.791506	0.889306	2.55708	0.571743	0.560459	2.36405	2.95915	0.704185	0.73068	1.86719
XR_011820761.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820760.1	1.61449	2.50339	1.78739	1.25382	1.4237	3.13923	2.65223	2.05251	1.42599	3.36291	4.59476	2.54564	2.47136	1.83938	1.70398
XR_011820758.1	0	0.035421	0.012808	0.03798	0	0.014798	0	0	0.02628	0	0.017394	0.026066	0.053004	0.03337	0.015883
XR_011820753.1	0	0	0	0	0	0	0	0	0.389137	0	0	0.223319	0	0	0
XR_011820751.1	1.43072	0.644767	0.115267	1.03014	0.400397	0.402008	0.894209	0.157798	0.596723	0.461989	0.471332	0.353451	0.476006	0.807884	0.421599
XR_011820749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820748.1	0.103825	0.172658	0.156039	0.009395	0.338807	0	0.040497	0.02225	0.055637	0.021233	0.024326	0.049981	0.06777	0.04972	0.041006
XR_011820747.1	0.175781	0.073737	0	0	0	0.040744	0	0	0	0	0	0	0	0	0
XR_011820744.1	0.630601	0.413115	0.441847	0.339803	0.613512	0.611743	0.602922	0.461806	0.416574	0.103055	0.564965	0.528263	0.419	0.512766	0.394238
XR_011820743.1	0.356147	0.589505	0.544278	0.243604	0.419093	0.268733	0.298979	0.626456	0.863034	0.529152	0.744631	0.556189	0.556031	0.227556	0.419461
XR_011820741.1	0	0	0	0	0	0	0	0	0	0	0	0	0.201355	0.374125	0
XR_011820740.1	0.758958	1.43859	0.757944	0.615581	0.850905	0.637206	0.624738	0.902239	1.21786	0.519386	1.30961	1.14315	0.827123	0.825236	0.405665
XR_011820737.1	8.12894	7.14664	6.76494	5.88351	6.48114	5.72602	7.52989	7.46476	7.92239	6.08455	7.28463	7.72629	9.25738	12.65	5.9838
XR_011820735.1	0.169549	0.143684	0.503369	0.3453	0.537026	0.179478	0.039497	0.842565	0.359455	0.460646	0.579467	0.394826	0.679992	0.168936	0.867661
XR_011820732.1	1.57814	1.14016	1.53185	0.848476	2.53017	1.05889	1.38039	1.96183	1.05991	2.10229	3.69771	1.59964	1.55058	1.70215	0.920042
XR_011820729.1	1.18457	0.863358	0.136365	0.54515	0.456477	0.165512	0.365801	0.409426	0.724801	0.208278	0.276084	0.977806	0.23644	0.594094	0.174251
XR_011820727.1	0.060082	0.126195	0.020492	0.105846	0	0.109246	0.147888	0.152943	0.154464	0.024496	0.028002	0.107873	0.092748	0.195811	0.024192
XR_011820723.1	1.02447	1.82795	1.59004	0.813721	0.872163	1.82263	0.778551	1.49617	0.922881	1.36417	2.06664	1.12789	0.6588	1.45196	0.697619
XR_011820722.1	0.092858	0.391863	0.379591	0.083662	0.21955	0.146784	0.215896	0.114929	0.087126	0.279513	0.172312	0.129147	0	0.03685	0.314915
XR_011820719.1	1.53502	1.86878	1.91487	1.42141	2.55721	2.18851	2.09994	2.73858	2.23077	2.06796	2.29122	2.14008	1.73703	2.64935	2.27123
XR_011820717.1	0.641837	0.287089	0.222223	0.450316	0.127348	0.395132	0.508081	0.315606	0.21696	0.331429	0.630734	0.424201	0.302079	0.307228	0.171816
XR_011820716.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820715.1	0.135529	0	0	0.15356	0	0.044229	0	0.219888	0.119499	0.048533	0.443932	0.780503	0.289375	0.304314	0.030106
XR_011823206.1	0	0.03227	0	0.01731	0	0	0	0	0.017959	0	0.04757	0	0	0.060814	0
XR_011820713.1	0.048942	0	0	0	0	0	0	0	0	0	0	0	0.047054	0	0
XR_011820711.1	0	0	0.077106	0	0	0	0	0	0	0	0	0	0	0	0.077931
XR_011820705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820698.1	0.770098	0.497326	0.174912	0.328701	0.736984	0.655973	0.512876	0.704985	0.432453	0.227196	0.273314	0.612107	0.880547	0.508141	0.503988
XR_011820695.1	0.882805	7.50199	4.52576	2.17271	5.76079	3.94212	0	0	0.707349	5.9026	2.90437	2.59269	0.630967	0.308613	0.079765
XR_011820694.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820692.1	1.18859	2.51897	2.53191	1.78045	2.37099	0	0.594997	2.23882	0	1.46329	0.795141	1.60762	0.610844	1.09201	1.08425
XR_011820687.1	0.084086	0.027044	0.026471	0.078499	0	0	0.026327	0.08328	0	0.06888	0.0719	0.053874	0.095852	0.22991	0.032829
XR_011820683.1	8.48592	7.13315	1.71709	8.19562	3.49489	2.83086	2.86859	2.27818	11.092	1.02373	5.79339	4.31706	5.15648	11.2067	3.30299
XR_011820681.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820679.1	0	0.008083	0.002931	0.002893	0.005068	0.006763	0.008652	0.005249	0.009	0.011363	0	0.008938	0.003033	0.0127	0
XR_011820671.1	0.619999	0.153147	0.083231	0.10458	0.071948	0.17461	0.583193	0.420573	0.209218	0.117632	0.451636	0.246104	0.743389	0.61666	0.168695
XR_011820672.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820670.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820666.1	33.8304	31.0604	32.9439	19.784	31.9557	26.9768	31.0924	36.5079	26.357	48.4992	23.7906	43.5536	34.4264	45.8712	31.1883
XR_011820662.1	0.172043	0.135314	0.100667	0.021982	0.126185	0.278784	0.242357	0.226698	0.111529	0.062597	0.183197	0.202281	0.146641	0.02482	0.197468
XR_011820661.1	0	0.103071	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820659.1	0.058782	0	0	0	0	0	0	0	0	0.065727	0.215178	0	0	0	0
XR_011820658.1	0	0.431342	0	0.053481	0.109489	0	0	0.180606	0	0	0	0.109213	0.065722	0.156615	0
XR_011820656.1	0	2.09303	0	0.656269	0.687751	0.478208	0	0	1.21751	0	0.541384	0.801117	0.60985	0.298489	0.372049
XR_011820647.1	0	23.0587	16.5719	6.59852	18.6211	16.1687	0.267013	0.171787	0	11.1108	16.108	11.5637	0	0	0
XR_011820644.1	2.70826	2.85507	1.80666	0.285997	3.81938	1.73544	5.51352	9.86473	4.37779	0.93083	3.09615	0.922657	1.59587	3.46479	0.418603
XR_011820643.1	0.093177	0.06462	0	0	0.015152	0	0	0	0	0	0.04757	0	0.054286	0	0
XR_011820636.1	0.012251	0.013475	0.014657	0.020257	0.022808	0.030437	0.008653	0.018375	0	0.064402	0.024727	0.029796	0.027069	0.022864	0.007261
XR_011820634.1	0.111905	0.022602	0.016366	0	0.028312	0.009448	0.032383	0.124813	0.025159	0.010612	0.011108	0.066581	0.050804	0.014199	0.010142
XR_011820632.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820628.1	0.039427	1.22544	0.257244	0.290846	0.31807	0.392665	0.037366	0.166269	0.26487	0.096901	0.199681	0.338237	0.189584	0.12804	0.410648
XR_011820623.1	0.101957	0	0	0	0.020568	0	0.071629	0.042852	0	0	0.09684	0.024189	0.024557	0	0
XR_011820622.1	0.069558	0.342785	0.061245	0.304108	0.319114	0.42803	0.253789	0.167883	0.19031	0.573564	0	0.125214	0	0.322087	0.076308
XR_011820621.1	0.40934	0.306114	0.72027	0.273651	0.536537	0.460487	0.351674	0.557199	0.408844	0.51798	0.436057	0.406537	1.063	0.789077	0.57667
XR_011820620.1	0.670998	0.660524	0.760227	0.603894	0.087981	0.058861	0.417684	1.33137	0.471837	2.03846	0	0	0.791114	1.06432	0.507657
XR_011820617.1	0.505661	1.93116	1.42341	1.08063	1.6927	2.06956	0.745617	0.643777	0.425427	1.72395	2.45589	1.80796	0.622435	0.486402	0.407104
XR_011820612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820610.1	0	0.105545	0.281581	0.714716	0.369277	0	0	0.358228	0.26839	0.320957	0	0.458739	0.445057	0.363726	0
XR_011820609.1	0	0.060349	0.013922	0	0.106573	0.035684	0	0.187292	0	0.045075	0.083312	0.073926	0	0.41532	0
XR_011820604.1	0	0	0	0	0	0	0.022869	0.061609	0.070235	0.208634	0	0	0	0	0.254409
XR_011820603.1	26.6799	163.706	3.27742	133.542	27.1671	42.0623	4.47165	9.53912	294.07	4.50957	13.5427	28.6785	18.6176	21.2393	4.93798
XR_011820602.1	0.202477	0.201399	0.459802	0.540173	0.460752	0.268159	0.162996	0.343644	0.210126	0.248804	0.166866	0.20853	0.324923	0.462456	0.407049
XR_011820600.1	0.954662	0.673274	0.545276	0.660452	0.392114	1.04008	1.41744	1.42119	0.722633	1.20565	1.52823	1.18366	1.65595	1.53208	1.03567
XR_011820597.1	1.55703	9.58153	0.057455	7.32351	1.79919	0.988168	0	2.05791	3.39043	0.767539	1.80206	12.8689	8.33961	0.302347	0.661403
XR_011820589.1	10.4477	9.71491	10.5905	6.57729	9.64605	10.5875	10.562	13.8324	8.91484	12.0742	13.0191	12.0609	10.6558	12.5366	8.19615
XR_011820588.1	0.779586	1.33032	0.846408	0.527109	0.801333	1.45322	0.844167	0.666258	0.386121	2.14523	1.72905	0.873887	0.809689	0.500045	0.486419
XR_011820584.1	0.94287	0.476534	0	0.698018	0.033924	0.045351	0	0.035488	1.17068	0.206973	0.106489	0	0.040426	0.44362	0.243269
XR_011820579.1	6.45796	4.06265	4.07003	1.66264	1.91863	1.24644	2.50447	1.58758	5.77997	1.70534	2.19168	2.53292	2.55451	8.33968	2.75553
XR_011820578.1	0.054528	0.053782	0.012987	0.006414	0.078731	0.142417	0.025653	0.017468	0.033261	0.227112	0.044065	0.23774	0.047037	0.011264	0
XR_011820577.1	0	0	0	0	0.015123	0	0	0.031454	0	0	0	0	0.01807	0	0
XR_011820575.1	0.69834	0.732171	0.874258	1.088	1.12529	1.24311	0.653925	0.405918	0.565424	1.1135	0.815123	0.610826	0.82668	0.848232	0.868674
XR_011820570.1	0.493935	0.297467	0.30926	0.239563	0.24867	0.529774	0.592186	0.453412	0.270749	0.375325	0.478087	0.51525	0.690762	0.523218	0.270072
XR_011820569.1	0.552379	0.706008	0.433181	0.589741	0.727728	0.508081	0.63947	0.513407	0.50424	0.273385	0.806916	0.629192	0.779836	0.640194	0.462141
XR_011820567.1	0	0.307301	0.707136	0.063777	0.724002	0.615595	0.429609	0.924567	0.365632	0.636572	0.575773	0.768031	1.00975	0.396452	0
XR_011820565.1	0.302665	0	0.328439	0.538118	0.121041	0.38701	0.373547	0.251677	0.169891	0.074846	0.174898	0.176814	0.533705	0.306424	0.614429
XR_011821034.1	0	0.017531	0.009981	0.018826	0	0.056573	0	0	0	0.11265	0.048047	0.03323	0.031013	0.037774	0.003374
XR_011820562.1	4.81157	4.84645	5.13596	5.94845	8.97969	5.36931	3.52681	4.29978	6.92264	8.52558	13.9248	10.6801	6.21771	6.34215	5.6028
XR_011820560.1	9.73278	7.79302	4.63099	6.88975	4.56474	7.48145	10.3792	13.512	8.23829	10.1888	10.9127	9.68326	10.591	11.0717	9.96913
XR_011820558.1	0.545773	1.0223	0.61586	0.609617	0.82479	1.07182	0.433283	0.410893	0.604645	0.562098	1.12459	0.830836	0.627447	0.64504	0.289051
XR_011820557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820554.1	39.3055	38.6193	55.9431	37.3803	54.849	47.3344	35.1493	43.7566	39.1744	44.739	33.1773	39.5399	56.4378	39.5966	52.8942
XR_011820553.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820550.1	6.41428	3.91562	3.57682	3.67474	4.22506	6.06418	3.76039	4.81811	3.63294	5.21664	5.31161	6.16155	5.44649	5.16925	4.08966
XR_011820549.1	0.058795	0	0	0.059196	0	0	0	0	0	0	0	0.0349	0	0	0
XR_011820546.1	4.19308	3.92808	1.73258	1.09326	2.8822	1.38282	0.17377	0.990636	2.33571	0.449243	1.14296	2.05985	0.580659	2.45564	1.15313
XR_011820542.1	0.495268	0.557315	0.623459	0.275589	0.136533	0.250604	0.151103	1.14938	0.416462	0.721272	0.387484	0.655645	0.654067	0.551599	0.509719
XR_011820541.1	1.96562	1.31916	1.71166	0.692678	1.78435	1.63185	1.23968	1.14192	1.66591	1.05208	1.49488	1.95654	1.71376	1.31445	1.01804
XR_011820536.1	0.104654	0	0	0	0	0.332005	0.116565	0.64465	0	0	0	0	0.270639	0.252934	0
XR_011820535.1	0	0.081353	0	0	0	0	0	0	0	0	0.071952	0	0	0.02945	0
XR_011820531.1	0	0	0.282629	0.447301	0	0.399491	0.583813	0.117995	0.13702	0.219686	0.207812	0.576573	0	0.41157	0
XR_011820529.1	0	0	0	0	0	0.302277	0	0	0	0	0	0	0.260084	0	0
XR_011820521.1	0.042076	0	0.174482	0	0	0.223339	0.135537	0.082619	0	0.150768	0	0.208849	0.33438	0	0
XR_011820520.1	41.6765	20.2203	33.0594	19.6897	24.2551	29.6151	33.6709	52.6884	25.225	41.1911	28.6045	27.8343	46.2532	53.0519	38.8878
XR_011820517.1	0.069796	0.150105	0	0	0	0	0	0.077134	0	0.05403	0	0	0	0	0
XR_011820512.1	0	0.28091	0	0.057108	0.110139	0	0.185417	0.245793	0.173677	0	0.263288	0	0	0.208376	0
XR_011820510.1	0	0	0	0	0.081212	0	0.169709	0	0	0	0	0.210045	0	0	0.188442
XR_011820509.1	0.507387	0.474691	2.05836	0.56697	1.57653	1.21955	0.954021	1.40338	1.58181	0.452107	1.0269	1.01278	1.21651	1.28446	0.467155
XR_011820505.1	7.21311	17.8583	9.13941	12.176	9.76433	11.4081	15.2458	10.4847	8.66467	14.1314	22.0424	21.5331	17.6464	14.1106	8.17538
