Name	Ca10x_salmon	Ca1x_salmon	Ca2x_salmon	Ca3x_salmon	Ca4x_salmon	Ca5x_salmon	Ca6x_salmon	Ca7x_salmon	CaC10_salmon	CaC1_salmon	CaC2_salmon	CaC3_salmon	CaC6_salmon	CaC7_salmon	CaC9_salmon
XM_072075760.1	369.703	417.943	298.909	244.99	361.949	377.804	340.312	380.811	353.099	271.369	673.372	613.607	251.193	409.186	251.97
XM_027218341.2	8	1	0	7	0	2	1	4	6	2	7	4	0	11	0
XM_072076214.1	63.759	101.754	76.17	41.987	128.601	92.278	65.909	55.244	100.2	29.362	83.604	49.645	40.513	115.333	64.137
XM_072050438.1	527.39	457.323	488.456	556.084	568.579	630.329	607.116	696.076	403.505	601.994	634.57	856.249	861.372	665.871	367.512
XM_027218325.2	454.477	615.494	318.62	374.652	582.546	220.312	246.71	211.716	725.774	100.316	95.661	252.294	186.123	655.413	295.262
XM_027254797.2	174.196	135.864	112.942	115.831	201.934	155.465	232.663	319.816	266.443	72.236	51.589	136.27	238.986	293.649	279.921
XM_027237300.2	222	181.008	230.816	204.421	292.063	219.419	164.044	212.979	211.548	84.478	255.478	232.32	229.82	398.117	190.021
XM_027207176.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
XM_027218318.2	109	57	13.012	23	56.137	40.908	61.241	64.013	22	72.979	20.018	81.276	33.056	38	31.013
XR_011825125.1	6	0	0	0	5.575	0	18.685	4.562	0	9.551	4	0	21.264	4.714	0
XM_072055274.1	113.591	116.165	121.128	79.262	104	85.001	106.003	116.01	86.001	87.019	112.273	138.002	127.017	128.006	89
XM_027264613.1	2	0	0	1	0	4	1	0	0	0	2	4.357	2	1	0
XR_003453769.2	0	3.004	0	0	0	0	0	0	0	0	1.002	0	0	1	0
XM_027270971.2	381	251.428	136.533	200.747	474.133	202.036	252.177	560.494	228.369	170.037	92.066	352.914	467.759	353.074	159.432
XM_027224875.2	30431	39767.5	29732.2	23752.6	40874.7	34088.2	33858.5	35011.5	33116.2	27882.2	30563.1	36491	38497.7	38336.4	23857.3
XR_011822258.1	32.018	76.001	42.009	31.742	51	44.084	33.713	30.54	31.168	45.557	51.442	57.171	47.248	35.78	15.64
XM_027220132.2	494.892	480.926	397.787	264.003	360.814	333.664	534.29	725.031	317.914	330.387	355.793	339.982	630.946	659.235	341.055
XM_027218311.2	80.438	163.016	153.961	88.915	184.652	168.836	97.922	97.9	66.814	144.394	100.833	125.864	82.124	145.654	58.548
XR_003457678.2	629.197	319.839	334.078	362.927	424.739	325.524	511.374	549.477	482.88	366.024	436.597	445.35	524.485	759.476	299.427
XR_011814304.1	0	0	0	0	1	0	0	1	5	0	0	0	1	2	2
XM_027252076.2	1076	656.18	1189.82	680.096	1069.68	1064.47	693.091	1237.89	605.54	431.564	611.917	860.211	1009.04	1045.02	924.782
XM_027218304.2	22	18.024	3	11.933	24	19	5	10	31	14.121	3	21.002	4	29	21
XM_027244885.2	43.379	66.044	0	0	0	0	0	0	0	0	41.118	61.6	0	0	15.048
XM_027265859.2	72.074	121.141	133.845	95.003	120.541	88.639	42.943	117.069	81.344	100.029	64.647	108.118	101.203	106.181	70.466
XM_072076895.1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
XM_072050418.1	176.368	118.489	75.777	90.766	90.946	141.5	166.773	235.048	133.104	68.253	97.718	108.709	121.771	144.239	78.61
XM_072079060.1	2802.22	2105.13	2612.82	2425.37	2495.64	3177.97	3536.87	3012.56	1976.34	2456.53	2031.14	2817.2	4208.89	3260.76	2612.99
XM_027218292.2	4887	4984.87	5080.5	3835.38	4695.65	4556.24	5599.65	5177.28	4061.62	4243.24	3983.91	5372.94	5460.73	6652.44	3141.22
XM_027248659.2	14	7	0	8	2	0	10	27	3	79.535	11	11.304	29.378	15	10.067
XM_027218441.2	161	188.845	164.882	247.202	126.062	135.519	154.337	111.987	243.509	79.737	184.694	146.851	241.602	352.446	155.721
XM_027222448.1	2787	2898.5	2788.55	2417.77	4596.9	2199.54	2766.81	3499.93	4333.48	1487.4	1136.44	2237.23	3372.33	3330.72	4255.93
XM_027251955.2	61	116	31	109	35	25.016	14	11	146	12	51	25	70	343	20.431
XM_027232141.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072066092.1	670.229	1475.96	1435.92	944.844	1766.75	1124.97	908.781	1509.13	1131.63	999.226	860.161	1190.01	1254.21	1234.97	904.775
XM_027241966.2	318.354	434.604	477.849	271.534	442.576	377.93	373.006	448.915	303.21	213.393	379.673	419.447	490.43	603.533	219.75
XM_027218267.2	1354	2332.12	1231.23	815.72	1589.58	846.379	1084.2	1827.78	913.686	3605.41	590.642	1409.51	2133.51	1692.59	604.976
XR_011825268.1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0
XM_072078801.1	663.785	2395.12	2096.48	1923	3171.57	1923.21	1812.98	1951.4	670.075	1456.03	1143.36	2327.49	1234.93	1022.42	730.089
XM_027210627.2	0	0	0	8.172	0	7.31	0	0	75.275	4.957	4.26	27.194	0	60.587	0
XM_072064174.1	394.296	776.129	787.232	1143.37	1237.03	1724.56	967.434	1053.11	1488.23	2018.3	960.22	1334.06	1396.03	1703.38	1102.3
XM_027218261.2	191	161.091	60.998	138.463	171.115	76	122.899	81.004	168.069	32	49	128.029	137.091	213.697	35
XM_027265296.2	486	637.348	135.763	728.354	338.38	162.285	187.383	198.084	797.999	90.112	330.753	331.757	610.48	750.905	76.084
XM_027260354.2	0	0	0	2	1	0	0	0	3	1	0	0	11	2	0
XM_027218260.2	310.367	605.801	179.012	66.829	107.392	178.635	225.124	239.52	64.488	626.203	108.365	106.874	285.644	256.453	121.304
XM_027241098.2	1456.28	1954.28	1555.93	1807.28	1531.57	1966.29	1706.69	1402.29	1013.8	2231.03	2419.2	2759.88	2031.36	1774.71	1036.63
XM_027223476.2	1457	2243.05	2353.24	1682.94	2748.75	1508.53	1148.23	1903.3	1799.12	1725.75	1375.09	1727.56	1943.75	2046.31	1398.2
XM_072056294.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027220321.2	17.226	440.723	359.731	303.734	397.082	275.001	13.281	22.007	28.02	302.022	219.646	376.644	24.79	7.497	27.012
XM_027254431.2	292.457	257.736	193.013	298.874	412.977	164.522	422.044	466.225	286.05	228.657	279.986	247.454	363.949	575.546	285.748
XM_027229821.2	2250	3456.66	3557.88	2145.9	3987.55	2401.7	2023.37	3188.44	2277.35	2202.38	2005.65	2823.08	2221.48	3133.06	2195.07
XM_027220736.2	83	95.001	87.419	30	53.014	35.052	92.224	132	37.161	175.741	51.023	59.001	52.263	92.731	19.01
XM_027218240.2	115.547	96.29	29.985	164.407	105.466	41.076	86.793	102.034	133.719	36.344	42.62	109.075	172.936	131.409	26.421
XM_027224036.2	5027	6625.85	7950.94	5254.96	9450.59	5713.28	3827.77	6023.42	5039.44	4564.34	3616.26	5762.24	5883.26	5520.7	6020.26
XR_011814722.1	0	2.989	0	0	0.994	3.45	11.021	4.373	6	1	0.986	3.976	0	6.004	2
XR_011813086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
XR_003451747.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011820854.1	11	0	10.81	14.725	18.949	0	12.644	8.536	5	7	3.55	6.847	5.532	36.706	6.73
XM_027239832.2	93.502	45.042	0	9.646	0	87.905	0	67.604	0	44.032	67.522	19.801	221.037	10.602	46.156
XM_072066812.1	792.568	474.764	904.321	535.036	786.893	359.711	506.508	439.79	386.501	363.011	324.413	291.183	303.438	787.472	232.269
XM_027234347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027209663.2	0	0	1	2	5	1	0	2	0	1	0	4	3	5	0
XM_027261733.2	2671	2487.58	1747.35	1266.35	2146.84	1740.83	4332.46	5318.1	2538.98	1531.42	1483.52	2393.7	2058.53	3315.7	1970.07
XM_027252688.2	40484	45644.2	30373.2	30183.2	42701.2	29339.2	25711.8	40751.6	54059.7	23996.9	22245.1	35281.7	38690.5	54049.9	37056.8
XM_072078416.1	407.294	692.973	423.2	145.976	351.233	216.773	306.665	243.178	468.431	130.998	468.486	715.58	199.318	671.41	175.126
XM_072050692.1	0	0	0	0	0	0	0	0	0	0	0	96.036	0	0	0
XM_027236459.2	418	479.533	154	668.725	330.103	264.137	364.023	414.543	619.239	129.474	193.087	467.299	611.748	550.976	245.83
XM_072066419.1	4209	4730.33	4085.57	4135.05	4210.25	4863.3	4958.16	5490.55	3526.49	3244.81	4991.48	5919.45	5260.8	6008.39	3362.62
XM_027221150.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027218204.2	1699.05	2901.54	1249.21	1329.19	3213.93	583.326	364.325	899.25	4147.99	369.642	321.511	620.485	367.413	2001.1	1104.89
XM_027232020.2	982.95	1348.02	1261.03	1270.2	1590.57	771.856	828.688	1368.82	1195.34	770.17	750.758	1123.96	1233.73	1676.62	823.116
XR_011840390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072044769.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027218182.2	127	194.084	78.01	35	76.002	41	98.001	44.001	58.002	96	65.001	352.397	29	77.856	33.015
XM_027226887.2	87	46.001	93.987	39.024	83	73.012	55.012	77	41	85.002	60.023	70	58	68.201	58.021
XM_027219536.2	5525	6343.72	8162.85	5768.11	7375.14	5568.55	4767.04	7393.42	4721.72	5196.37	4327.73	5980.58	7045.82	7228.57	5127.6
XM_027214082.2	190.314	280.607	201.747	95.744	180.799	164.05	131.659	150.238	116.553	163.621	233.95	312.551	176.573	273.587	133.416
XM_072067439.1	15.489	79.708	98.526	187.59	130.26	174.654	150.53	316.17	290.174	209.356	76.758	239.09	133.081	332.372	102.945
XM_072082618.1	11.394	0	60.166	6.538	31.3	58.175	21.513	43.766	125.195	44.95	81.623	49.743	84.435	67.056	45.304
XM_027223280.2	2092	2336.24	1032.77	2853.31	1271.47	1208.97	966.218	1354.94	5190.97	429.005	1342.14	949.1	2608.76	3683.41	1701.64
XR_011824911.1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0
XM_072056375.1	0	0	0	12.276	0	1.264	3.363	2.002	0	0	2	4.934	2	10.71	0
XM_072057944.1	0	0	0	0	0	0	0	0	0	0	0	3.067	0	0	0
XM_027250493.2	1402	1849.6	1928.38	1367.85	1864.74	1369.86	1253.28	1835.22	1312.33	1345.91	1151.64	1566.78	1694.64	1997.02	1338.28
XM_027248162.2	1301.18	1641.48	1443.05	1263.76	1312.73	1268.85	1612.57	1647.95	1086.86	1763.91	1303.39	1626.14	1856.56	2262.6	990.059
XR_011821934.1	0	18.51	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027236881.2	434	481.825	1254.04	330.456	1171.2	348.165	664.193	1058.2	85.426	399.317	584.842	980.181	660.73	741.145	95.052
XM_027218159.2	611.648	959.051	825.918	432.59	645.921	470.098	627.545	873.791	419.168	632.17	251.51	527.64	892.493	955.242	503.898
XM_027213360.2	1746	2134.92	2932.95	1015.07	2401.67	2283.19	1701.76	2792.12	1283.06	1509.15	1796.98	2324.16	1180.75	1595.12	1245.24
XM_027205819.2	3033.28	4577.85	2969.59	2242.92	3850.45	2826.18	2729.44	3514.12	3063.61	2385.82	2819.09	3467.64	2767.1	4213.65	2308.16
XR_011816922.1	67.638	54.502	0	22.494	83.13	25.44	17.248	35.676	3	17.341	2	214.659	10.249	72.712	16.408
XM_027220782.2	898.948	1011.08	1393.03	886.232	1271.45	859.987	933.211	1145.59	895.819	804.607	798.565	1088.05	1101.91	1240.38	860.876
XM_027228155.2	485	542.343	770.138	482.604	874.13	472.718	313.706	618.215	504.79	422.385	309.385	587.958	562.891	564.268	646.321
XR_011814394.1	1099.58	933.373	959.102	731.922	978.146	823.326	898.952	1194.08	1014.85	719.412	609.944	979.733	1252.9	1663.44	944.415
XM_027245177.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
XM_027218126.2	94	134.003	73.02	150.912	113.048	80.067	150.169	120.19	104.281	83.226	85	131.08	132.198	139.133	75.722
XM_072045754.1	773.938	731.5	844.355	645.991	839.322	889.187	731.16	1017.62	610.268	626.163	636.573	877.613	932.491	931.053	807.36
XM_027244397.2	2878.68	4590.61	5634.12	4122.14	6043.52	4851.02	4179.79	3921.97	2430.84	4392.33	2919.05	4532.7	3775.99	3382.36	2093.65
XM_027237236.2	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0
XR_011817132.1	0	3	1	0	0	3	0	1	0	0	1	0	0	0	0
XM_027244932.2	159.004	116.383	120.832	58.289	28.978	110.336	264.866	287.058	66.073	142.357	293.471	143.132	191.486	177.327	119.013
XM_027265512.2	1302	1525.98	1807.6	1077.84	1785.08	1186.23	1054.62	1786.91	1177.24	1341.56	1013.79	1351.2	1362.96	1654.47	1122.66
XR_003457128.2	5	9	3	5	7	7	13	1	15	0	1	4	4	5	3
XM_027214190.2	5323.01	8891.4	9165.88	6425.84	9642.58	6816.1	5543.88	7376.84	4853.98	7787.03	6817.62	8386.56	8326.54	8258.97	4825.15
XM_027212393.2	23.574	27.895	21.506	2.581	31.439	2.808	2.241	9.828	0	3.421	10.219	14.158	8.423	16.418	0
XR_011813601.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072067014.1	0	0	0	0	0	0	2.998	0	0	0	1.001	0	0	0	3
XM_072077053.1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
XM_027243563.2	197.351	151.335	147.104	126.381	207.546	151.601	149.808	222.278	175.414	119.022	105.324	261.294	281.715	445.095	97.701
XM_072084141.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027269614.2	29.456	53.435	74.482	22.354	28.171	41.422	10.379	28.473	39.93	23.168	8.948	14.756	47.05	65.433	29.054
XM_072066508.1	1916.45	2075.14	1910.16	1463.52	2446.41	1464.57	1980.33	2344.69	1655.48	1266.87	987.743	1408.13	1565.03	1476.18	1812.94
XM_072052932.1	346.719	354.116	377.827	233.116	468.986	428.707	396.362	337.038	286.81	299.312	437.866	427.263	501.56	523.154	371.719
XM_072082917.1	0	0	1.072	3	8	0	1	1	1	0	1	1.148	0	3	3.997
XM_072065648.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027209552.2	766	930.814	905.336	808.976	909.928	744.439	891.365	928.667	916.955	850.656	741.827	935.743	969.027	1218.28	619.46
XR_011818389.1	736	747.101	912.334	685.973	892.922	538.45	625.624	948.553	538.425	691.738	606.784	704.924	757.994	881.747	561.564
XR_011817493.1	19.222	10.056	17.963	2.852	9.622	10.395	19.695	11.552	1.114	9.476	4.274	17.817	2.854	10.547	5.511
XM_027234026.2	165	199.62	747.873	278.795	306.275	130.395	156.157	180.999	40	282.487	411.592	407.276	274.182	176.121	141.068
XM_027218076.2	281	376.591	137.982	162.974	197.11	83.008	124.167	162.113	288.652	120.787	72.006	198.064	211.072	434.301	50.156
XM_072063284.1	2362	1978.07	1762.33	1500.85	1765.26	2399.32	2285.04	2778.51	1803.76	1918.06	2110.01	2623.12	2986.18	2986.44	1731.77
XM_027255377.2	1257.16	1652.5	1488.06	1218.53	1682.73	1312	954.643	1415.7	1176.15	1027.89	1009.33	1360.17	1477	1293.29	1396.51
XM_027214769.2	30.365	15.402	42.935	5.946	2.626	12.326	2.963	21.875	7.575	18.832	11.624	22.429	0	34.226	17.172
XM_027217254.2	1771	1771.41	1739.19	1483.19	1851.5	1682.26	1648.37	1941.54	1294.63	1439.58	1049.02	1800.92	1970.72	2184.45	1509.22
XM_027227038.2	5593.75	7126.57	4898.8	3892.49	6452.13	6820.11	4147.91	5823.48	7041.47	4738.31	4108.25	4361.98	4682.73	5573.92	5308.47
XM_027214352.2	2565.04	2747.01	1785.28	1733.35	2639.6	2097.03	2194.05	2581.07	2839.24	1596.73	2136.39	2532.46	2576.39	3416.64	1816.77
XM_027239201.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
XM_072058328.1	0	0	0	5.225	9.707	0	0	11.308	0	0	0	0	29.431	0	0
XM_027218029.2	260	30.134	161.909	152.462	56.321	93.655	168.382	126.542	203.413	190.59	218.922	259.788	235.601	300.785	129.027
XM_027218048.2	136.414	113.769	182.129	205.857	141.535	142.604	103.317	165.783	231.102	87.998	70.296	82.43	145.674	155.565	168.297
XM_027220139.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027258858.2	2001.56	3409.49	3007.24	2528.51	3397.94	2995.47	2914.36	2933.32	2194.6	3004.07	2511.41	3003.61	3055.33	3048.96	1857.16
XR_011822086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027217540.2	431.197	1048.22	773.146	718.388	1237.37	530.168	583.883	676.957	963.319	321.125	498.271	683.236	740.461	1109.06	428.471
XR_003448821.2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
XM_027227345.2	297.47	0	0	299.164	285.947	0	0	14.831	34.16	356.034	0	155.114	120.952	0	96.044
XM_027240515.2	1448	2326.47	1633.34	998.551	1643.54	879.26	1341.3	1927.16	783.891	2180.01	1022.26	1493.24	1211.49	1738.33	619.702
XM_027236314.2	2010	4754.53	4320.95	2986.3	4739.51	3128.86	2303.35	2935.78	2117.51	3856.59	3676.55	3613.62	2965.56	3378.38	1705.06
XM_027219542.2	3731	3938.37	4265.64	3482.53	4679.21	3944.86	3368.3	4470.7	3359.12	3140.88	2830.98	4235.38	4710.6	4626.58	3463.75
XM_027217388.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011818001.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027218022.2	6471	7971.58	7328.55	5341.92	8976.16	6923.66	6279.5	8439.7	6547.84	5704.23	5735.71	7208.1	6847.09	7523.77	5743.88
XM_027234266.2	312.893	349.909	144.237	217.594	995.359	325.841	386.868	428.463	72.622	161.216	116.719	240.992	326.318	536.576	80.956
XM_072048917.1	552.109	511.024	476.791	398.992	559.786	411.244	572.476	686.485	599.049	236.056	361.301	518.241	549.878	668.293	431.046
XM_072074736.1	0	0	0	0	0	4.64	0	0	0	0	0	0	0	11.737	0
XM_027207193.1	7.045	0	1.207	9.726	1.016	4.03	0	6.04	0	4.007	5.59	6.419	2.012	5.024	2.003
XR_011839531.1	0	0	0	0	10.618	0	0	0	0	0	0	0	0	32.816	0
XM_072078612.1	88.558	66.016	77.915	65.407	104.557	51.566	55.754	55.447	63.299	65.865	50.528	88.836	80.858	91.579	57.487
XR_011839732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027225791.2	1135	873.146	850.085	699.535	960.218	975.641	1200.73	992.734	756.823	799.395	962.571	1051.28	1383.38	1282.48	818.247
XM_027210216.2	1101.54	1041.17	492.801	870.382	845.743	883.064	999.34	1090.11	2188.16	595.131	736.792	845.096	1336.01	1847.64	870.885
XM_027205624.2	1500.42	1669.43	1631.38	1253.63	1802.52	1610.04	1426.75	1781.02	1372.69	1245.37	1542.25	1839.31	1579.35	1973.1	1192.47
XM_027260111.2	2792	1290.9	1237.33	763.113	1095.56	1012.95	4408.52	3785.73	2137.09	889.981	706.498	1222.91	1924.66	1827.82	1573.57
XM_027221878.2	801.136	779.876	921.59	751.116	967.43	722.896	895.182	952.3	614.735	729.099	591.24	792.853	999.28	1022.65	627.922
XM_072077851.1	91.45	85.938	79.742	64.302	87.328	64.161	91.865	45.653	36.205	83.242	79.676	109.467	92.615	109.093	31.084
XM_072082524.1	5320	6103.23	5920.72	4689.09	6804.18	5243.61	5765.01	7299.95	4969.64	5529.39	4493.27	6441.26	6893.98	7524.59	4876.44
XM_027217974.2	552.792	869.01	1013	681.718	643.347	679.479	905.488	853.197	367.615	952.052	755.98	1022.47	904.087	863.517	362.853
XM_027217953.2	679	418.885	151.031	925.217	434.828	145.748	285.919	543.157	364.41	86.729	142.066	468.853	666.293	605.126	58.009
XM_072054287.1	83.464	101.104	121.152	36.546	16.063	38.977	38.387	11.774	51.421	77.023	55.275	40.086	46.3	68.368	102.487
XM_072070805.1	503.207	584.926	638.267	433.343	683.698	463.201	461.414	547.309	429.381	419.005	583.592	587.91	617.363	655.388	435.977
XM_027257779.2	331.634	564.374	479.444	349.035	699.928	430.643	420.451	507.958	444.275	367.475	275.806	454.219	450.806	489.726	284.332
XM_027225895.2	545	723.336	621.623	500.321	1115.75	664.37	413.167	446.139	394.641	398.102	495.802	1146.66	676.556	629.035	281.394
XM_027225998.2	187.56	201.61	108.186	85.065	112.558	74.192	105.755	197.555	94.71	110.583	74.795	114.025	123.276	193.411	102.571
XM_027244255.2	4.356	19.25	15.422	16.258	10.171	24.242	4.298	11.085	18.502	10.129	3.674	18.571	12.011	4.23	2.885
XM_027270341.2	1118.61	1122.87	1135	896.258	1358.94	993.586	1390.65	1443.44	926.593	996.201	1043.01	1169.38	1055.42	1484.22	886.212
XM_027263797.2	196.592	176.25	0	86.813	226.956	133.25	55.999	140.246	29	228.019	3.67	475.007	46	105.999	47.502
XM_072077375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027246697.2	138	136.714	81.07	148.092	123.231	113.032	80	121.123	124.033	94.973	81.356	76.24	114.271	129.449	64.44
XM_027217929.2	234	235.828	227.01	59.976	147	61.508	135.659	140.095	132.434	182.769	89.178	543.569	41.18	190	90.827
XM_072047278.1	97.582	111.358	166.77	28.85	210.8	200.185	126.481	94.068	73.617	87.53	167.858	147.659	147.1	141.288	29.667
XM_027268709.2	1631	2273.44	2172.19	1501.34	2525.02	1995.56	1648.87	1953.56	1500.85	1450.27	1554.06	2089.23	1826.88	2063.56	1288.69
XR_011840114.1	85	90.019	99	63.005	124.327	66	60.389	63.241	66.761	66.869	55.902	86.712	71.418	109.011	68.045
XM_072057188.1	503	669.516	766.557	486.803	823.279	392.494	325.192	512.543	449.162	431.347	378.253	516.827	445.912	673.452	333.986
XR_011818067.1	8	4.001	6.03	0	11.001	6.028	2.02	5.06	4.059	4.108	2	9.016	7.015	12.348	12.219
XM_027264216.2	2318	1152.33	1825.24	1136.87	1533.43	1249.43	4986.15	5931.61	2063.68	802.606	658.472	980.405	1773.74	2139.37	2244.25
XM_027207327.1	0	3.858	10.668	0	0	3	0	2.265	3.923	0	7.028	8.102	1	0	2.844
XM_027217925.2	82.888	97.874	77.069	78.778	120.523	85.922	51.172	67.588	100.57	67.165	81.009	101.744	70.92	73.651	29.578
XM_072079812.1	477.598	439.408	560.594	367.364	603.376	621.358	388.446	536.288	416.478	305.961	309.843	493.395	557.41	539.185	460.737
XM_027222477.2	46.979	250.695	119.234	45.49	273.153	23.317	106.694	257.485	537.453	56.975	61.474	112.219	49.427	156.77	163.452
XM_027239761.2	1466	559.313	216.716	681.094	611.927	429.791	625.67	957.294	931.612	212.521	324.915	641.321	1027.87	1331.94	265.494
XM_027248246.2	28.517	10.365	0	3.569	26.773	21.859	0	9.186	51.109	0	3.941	0	179.879	25.772	9.755
XM_027226677.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072047370.1	38.214	12.276	32.841	30.918	23.286	28.528	26.25	41.977	30.498	18.845	35.806	33.971	31.693	43.455	5.2
XR_011825622.1	97.009	78.996	32.227	30.578	32	19	35.378	63.987	62.969	38.644	41.001	54.647	59	74.904	30.466
XM_072068431.1	1260.08	1679.12	1648.83	1488.81	1973.4	1199.58	974	1654.26	1269.49	1243.28	1086.63	1494.71	1332.96	1734.84	1209.13
XM_027229588.2	3702	3689.45	3572.37	2946.13	3261.44	3178.14	3849.52	4422.42	3546.04	2839.08	2790.15	3950.26	4143.03	5459.47	2996.22
XM_027253955.2	1548.59	2081.02	2620.62	1890.09	2947.99	1729.75	1392.23	2013.5	1501.41	1615.98	1136.31	1753.85	2127.42	2024.61	1758.09
XM_027255051.2	279	276.169	307.863	191.96	392.977	164.574	365.355	693.785	472.374	170.038	70.099	156.226	166.105	339.685	510.109
XM_027217898.2	152	206.34	66.162	82.632	94.123	0	66.006	83.13	181.064	57.041	63.007	135.777	102.995	233.428	32.013
XM_027256351.2	1621.84	1939.2	1955.37	1548.47	2255.49	1664.9	1370.36	1753.89	1434.11	1467.28	1466.79	1699.19	1730.14	1746.05	1246.61
XR_011821743.1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1
XM_072077636.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
XM_027255274.2	4217.78	4384.72	6009.6	3403.45	5736.55	3343.04	3264.88	5586.48	3913.88	3378.08	2769.52	3909.27	4336.03	5120.69	3689.8
XM_027228544.2	501	470.017	494.557	424.25	417.097	458.213	504.231	375.15	412.583	532.908	322.496	538.086	676.237	876.854	349.246
XR_011820543.1	9	7	12	10	7	4	5.009	7	0	9	14	13	11	12.001	2.034
XM_027225344.2	758.975	512.55	942.824	558.619	881.74	350.58	464.337	654.144	345.443	322.745	464.114	481.054	0	707.247	367.214
XM_072044915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027213591.2	3238.31	3014.16	2900.55	2231.25	3553.84	2866.34	3578.62	4657.25	3241.56	2085.29	1708.03	2511.63	3250.37	3142.75	3664.34
XM_027262070.2	7	8	12	5	4	8	12	14.029	29	3.991	8	7.047	23	28	6
XM_027219200.2	1040.87	1110.61	994.513	935.235	991.211	690.459	638.528	885.183	609.185	923.395	615.849	1155.59	1019.88	1319.3	443.512
XM_027232975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027235492.2	146.235	479.102	103.676	208.982	195.74	215.651	106.774	89.037	264.538	118.107	256.336	162.014	99.62	347.166	92.039
XM_027217881.2	520	583.279	611.247	403.565	575.407	476.956	352.97	551.438	424.672	472.647	413.429	666.077	549.89	549.448	346
XM_027239046.2	1951	2467.26	2854.45	2267.31	3077.2	2632.15	1650.63	2056.1	1727.86	1944.32	2161.57	2727.28	2094.75	1896.75	2085.24
XR_011821952.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
XR_011818574.1	2	0	13	6	8	1	4	20	0	5	0	6	2	10	2
XM_072064283.1	0	9.313	6.952	0	6.395	25.32	10.477	7.392	0	0	0	0	0	13.025	0
XM_027217963.2	630	777.308	770.633	592.571	835.29	568.735	665.884	713.352	818.712	541.083	397.783	576.349	848.909	1007.13	581.074
XR_011822625.1	0	104.057	150.694	128.446	124.753	115.643	0	0	0	131.851	60.051	91.647	0	0	0
XM_027245298.2	430.105	216.043	208.988	179.708	243.313	226.765	504.954	508.311	306.932	140.066	269.259	270.384	410.566	446.269	262.475
XM_072084056.1	16	12	5	6	17	8	37	12	3	0	1	0	20	10	6
XM_027217867.2	3360.63	4800.86	4243.89	3185.16	5460.35	4018.28	4748.94	5057.76	3222.39	2729.69	2587.3	4258.61	3384.57	3317.81	3348.06
XR_011833735.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027217866.2	998	1211.05	1328.66	1016.72	1348.34	1059.01	994.108	1272.59	1031.65	997.243	879.585	1150.66	1362.98	1398.36	814.563
XM_027222299.2	46	88	142	130.067	196.419	107.112	105.297	88	58.893	125.163	46	76	75.958	75	56
XM_072069795.1	611	550.616	532.222	330.717	567.717	496.106	554.871	646.525	525.925	391.295	419.476	525.681	628.306	807.282	362.5
XM_027243413.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
XM_027215811.2	3	2	0	10	7	11	4	3	0	4	16	4	4	3	0
XM_027241521.2	879	932.678	715.568	653.955	765.813	727.19	1017.95	853.841	668.26	716.326	597.392	721.067	923.921	1006.66	687.587
XM_027238864.2	381	254.861	112.833	265.336	162.024	158.007	167.466	196.241	597.476	29.185	204.602	240.065	124.791	778.782	139.791
XM_027256665.2	203	289.079	131.932	232.994	295.461	227.939	114.65	176.398	235.32	202.696	177.62	353.618	165.2	180.096	154.451
